skt	tib
 bhūlokīyanarāṇāṃ sadṛśānyapi tāni mṛtyulakṣaṇaiśca || sl_100 ||	སྦྲོན་པར་བྱེད་པའི་འཆི་ལྟས་རྣམས་དང་འདྲ་༎ ལྷ་ཡི་འཇིག་རྟེན་དག་ནས་འཕོས་པ་ལ་༎
 devebhyaścyutasya yadi nāvaśiṣyet kuśalamaṇumātramapi |	གལ་ཏེ་དགེ་བའི་ལྷག་མ་འགའ་མེད་ན་༎
 vivaśatayoṣitavyaṃ hi tatastiryakpretanarakeṣvekasmin || sl_101 ||	དེ་ནས་དབང་མེད་༄༤༥བ་དུད་འགྲོ་ཡི་དགས་དང་༎ དམྱལ་བར་གནས་པ་གང་ཡང་རུང་བར་འགྱུར་༎ ལྷ་མིན་དག་ནའང་རང་བཞིན་གྱིས་ལྷ་ཡི་༎
 duḥkhaṃ syānmānasikaṃ devaiśvaryaṃ pratīrṣyayāsūreṣvapi |	དཔལ་ལ་སྡང་ཕྱིར་ཡིད་ཀྱི་སྡུག་བསྔལ་ཆེ་༎
 na kurvanti dhīmanto janmāvaraṇācca te satyadarśanāni || sl_102 ||	དེ་དག་བློ་ངད་ལྡན་ཡང་འགྲོ་བ་ཡི་༎ སྒྲིབ་པས་བདེན་པ་མཐོང་བ་མ་མཆིས་སོ་༎
 saṃsāre 'sminnevaṃ devanarakapretatiryagyoniṣu |	འཁོར་བ་དེ་འདྲ་ལགས་པས་ལྷ་མི་དང་༎ དམྱལ་བ་ཡི་དགས་དུད་འགྲོ་རྣམས་དག་ཏུ་༎ སྐྱེ་བ་བཟང་པོ་མ་ལགས་སྐྱེ་བ་ནི་༎
 janmagrahaṇamayuktaṃ bahubādhaṃ janma tatreti vijñeyam || sl_103 ||	གནོད་བ་དུ་མའི་སྣོད་གྱུར་ལགས་མཁྱེན་མཛོད་༎
 jvalite śirasi ca vasane tannivṛttyupāyamupekṣya tvaritameva |	མགོའམ་གོས་ལ་གློ་བུར་ནེ་ཤོར་ན་༎ དེ་དག་བཟློག་ཕྱིར་བགྱི་བ་བཏང་ནས་ཀྱང་༎ ཡང་སྲིད་མེད་པར་བགྱི་སླད་འབད་འཚལ་ཏེ་༎
 apunarbhavāya yateta yatastasmānmahatprayojanaṃ nānyat || sl_104 ||	དེ་བས་ཆེས་མཆོག་དགོས་པ་གཞན་མ་མཆིས་༎
 śīlasamādhijñānairbhūjalatejovāyuravividhurahitaṃ ca |	ཚུལ་ཁྲིམས་དག་དང་བསམ་གཏན་ཤེས་རབ་ཀྱིས་༎
 ajarāmaraṇamakṣayaṃ prāpyaṃ śāntadāntavimalaṃ nirvāṇam || sl_105 ||	མྱ་ངན་འདས་ཞི་དུལ་བ་དྲི་མེད་པའི་༎ གོ་འཕང་མི་རྒ་མི་འཆི་ཟད་མི་འཚལ་༎ ས་ཆུ་མེ་རླུང་ཉི་ཟླ་བྲལ་ཐོབ་མཛོད་༎
 prasrabdhivīryaprītidharmavicayasmṛtisamādhyupekṣāḥ sapta |	དྲན་དང་ཆོས་རབ་འབྱེད་དང་བརྩོན་འགྲུས་དང་༎ དགའ་དང་ཤིན་ཏུ་སྦྱངས་དང་ཏིང་འཛིན་དང་༎ བཏང་སྙོམས་འདི་བདུན་བྱང་ཆུབ་ཡན་ལག་སྟེ་༎
 bodhyaṅgānīmāni prāptyai nirvāṇasya kuśalasambhāraḥ || sl_106 ||	མྱ་ངན་འདས་ཐོབ་བགྱིད་པའི་དགེ་ཚོགས་ལགས་༎
 prajñābhāve dhyānaṃ dhyānābhāve 'pi na jāyate sā prajñā |	ཤེས་རབ་མེད་པར་བསམ་གཏན་ཡོད་མིན་ཏེ་༎ བསམ་གཏན་མེད་པར་ཡང་ནི་ཤེས་རབ་མེད་༎
 yatrobhe vidyete jñeyastasya bhavasāgaro goṣpadavat || sl_107 ||	གང་ལ་དེ་ཉིད་ཡོད་པས་སྲིད་པ་ཡི་༎ རྒྱ་མཚོ་གནག་རྗེས་ལྟ་བུར་འཚལ་བར་བགྱི་༎
 ye 'vyākṛtadharmāścādityabandhunā caturdaśopadiṣṭāśca |	ལུང་མ་བསྟན་པ་བཅུ་བཞི་འཇིག་རྟེན་ན་༎ ཉི་མའི་གཉེན་གྱིས་རབ་གསུངས་གང་དག་ལགས་༎ དེ་དག་རྣམས་ལ་བསམ་པར་མི་བགྱི་སྟེ་༎
 loke na cintanīyā yato tairnāpnoti cittameva śāntim || sl_108 ||	དེ་ཡིས་བློ་ནི་ཞི་བར་བགྱིད་མ་ལགས་༎
 evaṃ proktaṃ munināvidyayā karma karmaṇā ca vijñānam |	མ་རིག་པ་ལས་ལས་ཏེ་དེ་ལ་ས་ནི་༎
 tasmācca nāmarūpaṃ tataḥ ṣaḍāyatanāni tataḥ sparśā vai || sl_109 ||	རྣམ་ཤེས་དེ་ལས་མིང་དང་གཟུགས་རབ་འབྱུང་༎ དེ་ལས་སྐྱེ་མཆེད་དྲུག་སྟེ་དེ་ལས་ནི་༎ རེག་པ་ཀུན་དུ་འབྱུང་བར་ཐུབ་པས་གསུངས་༎ རེག་པ་ལས་ནི་ཚོར་བ་ཀུན་འབྱུང་སྟེ་༎
 tata utpannā vittirvedanāśrayeṇa jāyate khalu tṛṣṇā |	ཚོར་བའི་གཞི་ལས་སྲེད་པ་འབྱུང་པར་འགྱུར་༎ སྲེད་པས་ལེན་པ་བསྐྱེད་པར་འགྱུར་བ་སྟེ་༎
 tasyāścopādānaṃ tato bhavo 'pi bhavācca jāyate jātiḥ || sl_110 || satyāṃ jātau duḥkhavyādhijareṣṭa vastvalābhabhayamaraṇāni |	དེ་ལས་སྲིད་པ་སྲིད་ལས་སྐྱེ་བ་ལགས་༏་། སྐྱེ་བ་ཡོད་ན་མྱ་ངན་ན་རྒ་དང་༎ འདོད་པས་ཕོངས་དང་འཆི་དང་འཇིགས་སོགས་ཀྱི་༎
 duḥkhaskandho vipulaḥ sati jātiniṣedhe niṣiddhānīmāni || sl_111 ||	སྡུག་བསྔལ་ཕུང་པོ་ཤིན་ཏུ་ཆེ་འབྱུང་སྟེ་༎ སྐྱེ་བ་འགགས་པས་འདི་ཀུན་འགག་པར་འགྱུར་༎
 gambhīro 'narghakośaḥ priyaḥ pratītyotpādo jinavacanānām |	རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་འདི་རྒྱལ་བ་ཡི་༎ གསུང་གི་མཛོད་ཀྱི་གཅེས་པ་ཟབ་༄༤༦ཨ་༌་༎
 samyagimaṃ yaḥ paśyati sa ca paśyati tattvadarśinaṃ buddhameva || sl_112 ||	མོ་སྟེ་༏་། གང་གིས་འདི་ནི་ཡང་དག་མཐོང་བ་དེས་༎ སངས་རྒྱས་དེ་ཉིད་རིག་པས་རྣམ་མཆོག་མཐོང་༎
 śamāya bhāvyāḥ samyagdṛṣṭisaṃkalpavākkarmājīvasmṛti |	ཡང་དག་ལྟ་དང་འཚོ་དང་རྩོལ་བ་དང་༎ དྲན་དང་ཏིང་འཛིན་དག་དང་ལས་མཐའ་དག་། 
 samādhivyāyāmetyāryāṣṭāṅgikamārgāścaite cārutayā || sl_113 ||	ཡང་དག་རྟོག་ཉིད་ལམ་གྱི་ཡན་ལག་བརྒྱད་༎ འདི་ནི་ཞི་བར་བགྱི་སླད་བསྒོམ་པར་བགྱི་༎
 jātiriyaṃ duḥkhameva tṛṣṇā ca tasya samudayo mahān jñeyaḥ |	སྐྱེ་འདི་སྡུག་བསྔལ་སྲེད་པ་ཞེས་བགྱི་བ་༎ དེ་ནི་དེ་ཡི་ཀུན་འབྱུང་རྒྱ་ཆེན་ཏེ་༎
 nirvṛtistannirodhastadadhigamāya cāṣṭāṅgiko 'yaṃ mārgaḥ || sl_114 ||	འདི་འགོག་པ་ནི་ཐར་པ་ལགས་ཏེ་དེ་༎ འཐོབ་བགྱིད་འཕགས་ལམ་ཡན་ལག་དེ་བརྒྱད་ལགས་༎
 yatnaḥ sadā vidheyaścaturāryasatyaprativedhāyaivam |	།
 kroḍe śriyaśca yeṣāṃ gṛhasthāstaranti kleśanadīṃ jñānāt || sl_115 ||	པང་ན་དཔལ་གནས་ཁྱིམ་པ་རྣམས་ཀྱིས་ཀྱང་༎ ཤེས་པས་ཉོན་མོངས་ཆུ་བོ་ལས་བརྒལ་གྱི་༎
 ye dṛṣṭāryasatyāśca nāvirbhavanti te 'ṅkuravat pṛthivītaḥ |	གང་དག་ཆོས་མངོན་བགྱིས་པ་དེ་དག་ཀྱང་༎ གནམ་ལས་བབས་པ་མ་ལགས་ལོ་ཏོག་བཞིན་༎
 nāvataranti ca gaganāt te 'pi pṛthagjanāḥ kleśavaśā hi pūrvam || sl_116 ||	ས་རུམ་ལས་འཐོན་མ་ལགས་དེ་དག་སྔོན་༎ ཉོན་མོངས་རག་ལས་སོ་སོའི་སྐྱེ་བོར་བས་༎ བསྙེངས་དང་བྲལ་ལ་མང་དུ་གསོལ་ཅི་འཚལ་༎ ཕན་པའི་གདམས་ངག་དོན་པོ་འདི་ལགས་ཏེ་༎ ཁྱོད་ཀྱིས་ཐུགས་དུལ་མཛོད་ཅིག་བཅོམ་ལྡན་གྱིས་༎
 cittaṃ hi dharmamūlaṃ bhagavatoktamatastadapi sādhu damayecca | bho nirbhaya,	སེམས་ནི་ཆོས་ཀྱི་རྩ་བ་ལགས་པར་གསུངས་༎
 kiṃ bahunā kathanena yato 'yameva hitopadeśaḥ || sl_117 ||	ཁྱོད་ལ་དེ་སྐད་གདམས་པ་གང་ལགས་དེ་༎
 yanmayopadiṣṭaṃ tatsaprayāsairapi bhikṣubhirduḥsādhyam |	བས་པར་དགེ་སློང་གིས་ཀྱང་བགྱི་བར་དཀའ་༎ འདི་ལ་གང་ཞིག་སྤྱོད་པའི་ངོ་བོ་དེའི་༎
 caryāguṇān sevasva śikṣāmācara jīvanaṃ ca kuru sārtham || sl_118 ||	ཡོན་ཏན་བསྟན་པས་སྐུ་ཚེ་དོན་ཡོད་མཛོད་༎
 sarveṣāṃ kuśalāni tu sarvārthamanumodya svacaryātrayīṃ ca |	ཀུན་གྱི་དགེ་བ་ཀུན་ལ་ཡི་རང་ཞིང་༎ ཉིད་ཀྱི་ལེགས་པར་སྤྱད་པ་རྣམ་གསུམ་ཡང་༎ སངས་རྒྱས་ཉིད་ཐོབ་བགྱི་སླད་ཡོངས་བསྔོས་ནས་༎
 buddhatvāya pariṇāmya tatastadanena puṇyarāśinā bhavatā || sl_119 ||	དེ་ནས་དགེ་བའི་ཕུང་པོ་འདི་ཡིས་ཁྱོད་༎
 janmasvaprameyeṣu devanaralokayoginaśca vaśīkṛtya |	སྐྱེ་བ་དཔག་ཏུ་མེད་པར་ལྷ་མི་ཡི་༎ འཇིག་རྟེན་ཀུན་གྱི་རྣལ་འབྱོར་དབང་མཛད་ནས་༎
 duḥkhino 'nugrāhyāstvasahāyā avalokiteśvaracaryābhiḥ || sl_120 ||	འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་སྤྱོད་པ་ཡིས་༎ འགྲོ་བ་ཉམ་ཐག་མང་པོ་རྗེས་བཟུང་སྟེ་༎
 caramaṃ bhavaṃ gṛhītvā vyādhijarārāgadveṣāṃśca prahāya |	འཁྲུངས་ནས་ན་རྒ་འདོད་ཆགས་ཞེ་སྡང་རྣམས་༎
 buddhakṣetre bhagavānamitābha iva lokeśo 'mitāyurbhava || sl_121 ||	བསལ་ཏེ་སངས་རྒྱས་ཞིང་དུ་བཅོམ་ལྡན་འདས་༎ འོད་དཔག་མེད་དང་འདྲ་བར་འཇིག་རྟེན་གྱི་༎ མགོན་པོ་སྐུ་ཚེ་དཔག་ཏུ་མེད་པར་མཛོད་༎
 prajñāśīlatyāgodbhūtavimalakhyātiṃ bhuvi khe svarge ca |	ཤེས་རབ་ཚུལ་ཁྲིམས་གཏོང་འབྱུང་གྲགས་ཆེན་དྲི་མ་མེད་༎
 loke prasārya śamayan narān yuvatisukharatadevāṃśca bhūmau || sl_122 ||	ལྷ་ཡུལ་ནམ་མཁའ་དང་ནི་ས་སྟེང་རྒྱས་མཛད་ནས་༎ ས་ལ་མི་དང་མཐོ་རིས་ལྷ་ནི་༄༤༦བ་ན་ཆུང་མཆོག་། བདེ་དགས་དགའ་བ་ངེས་པར་རབ་ཏུ་ཞི་མཛད་དེ་༎
 kleśopahatasattvasya jātibhayamaraṇanāśakaṃ jinendrākhyam |	ཉོན་མོངས་ཉམ་ཐག་སེམས་ཅན་ཚོགས་ཀྱི་འཇིགས་སྐྱེ་དང་༎ འཆི་བ་ཞི་མཛད་རྒྱལ་བའི་དབང་པོ་ཉིད་བརྙེས་ནས་༎
 lokottaramakliṣṭaṃ śāntābhayākṣayanāmaiva padamāpnuhi || sl_123 ||	འཇིག་རྟེན་ལས་འདས་མིང་ཙམ་ཞི་ལ་མི་བསྐྱེངས་པ་༎ མི་བགྲེས་ནོངས་པ་མི་མངའི་གོ་འཕར་བརྙེས་པར་མཛོད་༎ བཤེས་པའི་སྤྲིང་ཡིག་སློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་༎
