skt	tib
 pratyātmaṃ saṃkṣipeccittamuparyupari buddhimān |	སེམས་ནི་ནང་དུ་བསྡུ་བར་བྱ་༎
 tataścara [da]mayeccittaṃ samādhau guṇadarśanāt || msa_14|12 ||	དེ་ནས་ཡོན་ཏན་མཐོང་བའི་ཕྱིར་༎ ཏིང་ངེ་འཛིན་ལ་སེམས་གདུལ་ལོ་༎
 aratiṃ śamayettasminvikṣepadoṣadarśanāt |	རྣམ་ག-ཡེང་ཉེས་པ་མཐོང་བའི་ཕྱིར་༎ དེ་ལ་མི་དགའ་ཞི་བར་བྱ་༎
 abhidhyādaurmanasyādīnvyutthitān śamayettathā || msa_14|13 ||	བརྣབ་སེམས་ཡིད་མི་བདེ་ལ་སོགས་༎ ལངས་པ་དེ་བཞིན་ཞི་བར་བྱ་༎ དེ་ནས་སྡོམ་བརྩོན་ཅན་གྱིས་ནི་༎
 tataśca sābhisaṃskārāṃ citte svarasavāhitāṃ |	སེམས་ལ་མངོན་པར་འདུ་བྱེད་བཅས་༎ རང་གི་ངང་གིས་འབྱུང་བ་འཐོབ་༎
 labhetānabhisaṃskārān[rāṃ] tadabhyāsātpunaryatiḥ || msa_14|14 ||	དེ་གོམས་པ་ལས་འདུ་མི་བྱེད་༎
 tataḥ sa tanukāṃ labdhvā praśrabdhiṃ kāyacetasoḥ |	དེ་ནས་དེ་ཡིས་ལུས་དང་སེམས་༎ ཤིན་ཏུ་སྦྱངས་པ་ཆེ་ཐོབ་ནས་༎
 vijñeyaḥ samanaskāraḥ punastān [stāṃ] sa vivardhayan || msa_14|15 ||	ཡིད་ལ་བྱེད་དང་བཅས་ཤེས་བྱ་༎ དེ་ཡིས་དེ་ནི་འཕེལ་བྱས་ནས་༎
 vṛddhidūraṃgamatvena maurlī sa labhate sthitiṃ |	འཕེལ་བ་རང་དུ་འགྲོ་བ་ཡིས་༎ དངོས་གཞིའི་གནས་པ་དེས་འཐོབ་བོ་༎
 tāṃ śodhayannabhijñārthameti karmaṇyatāṃ parāṃ || msa_14|16 ||	མངོན་ཤེས་དོན་དུ་གཉེར་བས་དེ་༎ སྦྱངས་ནས་༄༡༩བ་ལས་སུ་རུང་བའི་མཆོག་། 
 dhyāne 'bhijñābhinirhārāllokadhātūnsa gacchati |	བསམ་གཏན་ལས་འཐོབ་མངོན་པར་ཤེས་༎ མངོན་པར་བསྒྲུབས་པའི་སྒོ་ནས་དེ་༎
 pūjārthamaprameyāṇāṃ buddhāyāṃ śravaṇāya ca || msa_14|17 ||	སངས་རྒྱས་དཔག་ཏུ་མེད་པ་ལ་༎ མཆོད་པའི་ཕྱིར་དང་མཉན་པའི་ཕྱིར་༎ འཇིག་རྟེན་ཁམས་ནི་རྣམས་སུ་འགྲོ་༎
 aprameyānupāsyāsau buddhānkalpairameyagaiḥ |	འདིས་ནི་སངས་རྒྱས་དཔག་མེད་ལ་༎ བསྐལ་དཔག་མེད་པར་བསྙེན་བཀུར་བྱས་༎
 karmaṇyatāṃ parāmeti cetasastadupāsanāt || msa_14|18 ||	དེ་ལ་བསྙེན་བཀུར་བྱས་པའི་ཕྱིར་༎ སེམས་ནི་ལས་རུང་མཆོག་ཏུ་འགྱུར་༎ དེས་ན་དེ་དག་སྔོན་རོལ་དུ་༎
 tato 'nuśaṃsān labhate pañca śuddhaiḥ sa pūrvagān |	ཕན་ཡོན་ལྔ་ནི་འཐོབ་འགྱུར་ཏེ་༎
 viśuddhibhājanatvaṃ ca tato yāni niruttaraṃ || msa_14|19 ||	དེས་ནི་རྣམ་པར་དག་པའི་སྣོད་༎ བླ་ན་མེད་པ་ཉིད་འགྱུར་འདིའི་༎
 kṛtsnādausvalpa[dauṣṭhulya] kāyo hi dravate 'sya pratikṣaṇaṃ |	ལུས་ལ་གནས་ངན་ལེན་པ་ཀུན་༎ སྐད་ཅིག་རེ་རེ་ལ་ཟད་འགྱུར་༎
 āpūryate ca praśrabdhyā kāyacittaṃ samantataḥ || msa_14|20 ||	ལུས་དང་སེམས་ནི་ཀུན་དུ་ཡང་༎ ཤིན་ཏུ་སྦྱངས་པས་གང་བར་འགྱུར་༎
 aparicchinnamābhāsaṃ dharmāṇāṃ vetti sarvataḥ |	ཆོས་རྣམས་སྣང་བ་ཐམས་ཅད་དུ་༎ ཡོངས་སུ་ཆད་པ་མེད་རྟོགས་འགྱུར་༎ ཡང་དག་པ་ཡི་རྒྱུ་མཚན་ནི་༎
 akalpitāni saṃśuddhau nimittāni prapaśyati || msa_14|21 ||	མ་བརྟགས་པ་དག་རབ་ཏུ་མཐོང་༎
 prapūrau ca viśuddhau ca dharmakāyasya sarvathā |	དེ་བཞིན་ཆོས་སྐུ་རབ་རྫོགས་དང་༎ རྣམ་པར་དག་པར་བྱ་བའི་ཕྱིར་༎
 karoti satataṃ dhīmānevaṃ hetuparigrahaṃ || msa_14|22 ||	བློ་དང་ལྡན་པ་རྣམ་ཀུན་དུ་༎ རྟག་ཏུ་རྒྱུ་ཡོངས་འཛིན་པར་བྱེད་༎
 tataścāsau tathābhūto bodhisattvaḥ samāhitaḥ |	དེ་ནས་དེ་འདྲར་གྱུར་པ་ཡི་༎ བྱང་ཆུབ་སེམས་དཔའ་མཉམ་གཞག་པས་༎
 manojalpādvinirmuktān sarvārthānna prapaśyati || msa_14|23 ||	ཡིད་ཀྱི་བརྗོད་པ་མ་གཏོགས་པར་༎ དོན་ཀུན་རབ་ཏུ་མི་མཐོང་ངོ་༎ ཆོས་ཀྱི་སྣང་བ་འཕེལ་བྱའི་ཕྱིར་༎
 dharma[rmā]lokasya vṛdhdyarthaṃ vīryamārabhate dṛḍhaṃ |	བརྩོན་འགྲུས་བརྟན་པ་ཀུན་དུ་བརྩམ་༎
 dharmālokavivṛdhdyā ca cittamātre 'vatiṣṭhate || msa_14|24 ||	ཆོས་ཀྱི་སྣང་བ་འཕེལ་ནས་ནི་༎ སེམས་ཙམ་ལ་ནི་གནས་པར་འགྱུར་༎
 sarvārthapratibhāsatvaṃ tataścitte prapaśyati |	དེ་ནས་དོན་དུ་སྣང་བ་ཀུན་༎ སེམས་སུ་རབ་ཏུ་སྣང་བར་འགྱུར་༎
 prahīno grāhyani[vi]kṣepastadā tasya bhavatyasau || msa_14|25 ||	དེ་ཚེ་དེ་ཡི་གཟུང་བ་ཡི་༎ རྣམ་པར་ག-ཡེང་བ་དེ་སྤངས་འགྱུར་༎
 tato grāhakavikṣepaḥ kevalo 'syāvaśiṣyate |	དེ་ནས་དེ་ལ་འཛིན་པ་ཡི་༎ རྣམ་པར་ག-ཡེང་བ་འབའ་ཞིག་ལུས་༎
 ānantaryasamādhiṃ ca spṛśatyāśu tadā punaḥ || msa_14|26 ||	དེ་ཚེ་བར་ཆད་མེད་པ་ཡི་༎ ཏིང་ངེ་འཛིན་ལ་མྱུར་དུ་རེག་།འདི་ལྟར་དེ་ཡི་མཇུག་ཐོགས་སུ་༎
 yato grāhakavikṣepo hīyate tadanantaraṃ |	འཛིན་པའི་རྣམ་པར་ག-ཡེང་བ་སྤོང་༎
 jñeyānyuṣmagatādīni etāni hi yathākramaṃ || msa_14|27 ||	འདི་དག་གོ་རིམས་བཞིན་དུ་ནི་༎ དྲོ་བར་འགྱུར་སོགས་ཡིན་ཤེས་བྱ་༎ དེ་ནས་དེས་ནི་འཇིག་རྟེན་ལས་༎
 dvayagrāhavisaṃyuktaṃ lokottaramanuttaraṃ |	འདས་པའི་ཡེ་ཤེས་བླ་མེད་པ་༎
 nirvikalpaṃ malāpetaṃ jñānaṃ sa labhate punaḥ || msa_14|28 ||	རྣམ་པར་མི་རྟོག་དྲི་མ་མེད་༎ འཛིན་པ་གཉིས་དང་བྲལ་བ་འཐོབ་༎
 sāsyāśrayaparāvṛttiḥ prathamā bhūmiriṣyate |	དེ་འདིའི་གནས་ཡོངས་གྱུར་པ་སྟེ་༎ ས་ནི་དང་པོ་ཡིན་པར་འདོད་༎
 ameyaiścāsya sā kalpaiḥ suviśuddhiṃ nigacchati || msa_14|29 ||	དེ་འདི་བསྐལ་པ་དཔག་མེད་ཀྱིས་༎ ཤིན་ཏུ་རྣམ་པར་དག་པར་འགྱུར་༎
 dharmadhātośca samatāṃ pratividhya punastadā |	ཆོས་ཀྱི་དབྱིངས་ནི་མཉམ་པ་ཉིད་༎ རབ་ཏུ་རྟོགས་ནས་དེ་ཡི་ཚེ་༎
 sarvasatveṣu labhate sadātmasamacittatāṃ || msa_14|30 ||	རྟག་ཏུ་སེམས་ཅན་ཐམས་ཅད་ལ་༎ བདག་དང་མཚུངས་པའི་སེམས་འཐོབ་སྟེ་༎
 nirātmatāyāṃ duḥkhārthe kṛtye niḥpratikarmaṇi |	སེམས་ཅན་རྣམས་ལ་བདག་མེད་དང་༎ སྡུག་བསྔལ་དང་ནི་དོན་༄༢༠ཨ་༌་༎ བྱ་དང་༎ ལན་ལ་མི་རེ་འདི་སེམས་སྙོམས་༎
 satveṣu samacitto 'sau yathānye 'pi jinātmajāḥ || msa_14|31 ||	རྒྱལ་སྲས་གཞན་དང་འདྲ་བ་ཡིན་༎
 traidhātukātmasaṃskārānabhūtaparikalpataḥ |	དེས་ནི་ཁམས་གསུམ་འདུས་བྱས་རྣམས་༎ ཡང་དག་མ་ཡིན་ཀུན་རྟོག་པར་༎
 jñānena suviśuddhena advayārthena paśyati || msa_14|32 ||	ཡེ་ཤེས་ཤིན་ཏུ་རྣམ་དག་པ་༎ གཉིས་སུ་མེད་པའི་དོན་གྱིས་མཐོང་༎
 tadabhāvasya bhāvaṃ ca vimuktaṃ dṛṣṭihāyibhiḥ |	དེ་དག་མེད་པའི་ངོ་བོ་ཉིད་༎ མཐོང་བས་སྤང་བྱ་རྣམས་ལས་གྲོལ་༎
 labdhvā darśanamārgo hi tadā tena nirūcyate || msa_14|33 ||	དེས་ན་དེ་ཚེ་མཐོང་བའི་ལམ་༎ ཐོབ་པ་ཞེས་ནི་ངེས་པར་བརྗོད་༎
 abhāvaśūnyatāṃ jñātvā tathābhāvasya śūnyatāṃ |	མེད་པའི་སྟོང་པ་ཉིད་ཤེས་ཤིང་༎
 prakṛtyā śūnyatāṃ jñātvā śūnyajña iti kathyate || msa_14|34 ||	དེ་བཞིན་ཡོད་པའི་སྟོང་ཉིད་དང་༎ རང་བཞིན་སྟོང་པ་ཉིད་ཤེས་པས་༎ སྟོང་པ་ཤེས་པ་ཞེས་བརྗོད་དོ་༎
 animittapadaṃ jñeyaṃ vikalpānāṃ ca saṃkṣayaḥ |	མཚན་མེད་བཞི་ནི་རྣམ་རྟོག་རྣམས་༎ ཡང་དག་ཟད་པ་ཡིན་ཞེས་བྱ་༎
 abhūtaparikalpaśca tadapraṇihitasya hi || msa_14|35 ||	སྨོན་པ་མེད་པར་གྱུར་པའི་དེ་༎ ཡང་དག་མ་ཡིན་ཀུན་རྟོག་གོ་༎ རྒྱལ་སྲས་བྱང་ཆུབ་ཕྱོགས་མཐུན་པ་༎ རྣམ་པ་སྣ་ཚོགས་ཐམས་ཅད་ནི་༎
 tena darśanamārgeṇa saha lābhaḥ sadā mataḥ | sarveṣāṃ bodhipakṣāṇāṃ vicitrāṇāṃ jinātmaje || msa_14|36 ||	རྟག་ཏུ་མཐོང་བའི་ལམ་དེ་དང་༎ ལྷན་ཅིག་ཏུ་ནི་ཐོབ་པར་འདོད་༎
 saṃskāramātraṃ jagadetya buddhyā nirātmakaṃ duḥkhivirūḍhimātraṃ |	གང་ཞིག་བློ་ཡིས་འགྲོ་བ་འདུས་བྱས་ཙམ་༎ བདག་མེད་སྡུག་བསྔལ་རྒྱས་པ་ཙམ་ཤེས་ཏེ་༎
 vihāya yānarthamayātmadṛṣṭiḥ mahātmadṛṣṭiṃ śrayate mahārthāṃ || msa_14|37 ||	དོན་མེད་རང་བཞིན་བདག་ལྟ་རྣམ་སྤངས་ནས་༎ བདག་ཉིད་ཆེ་ལྟ་དོན་ཆེན་རྙེད་པ་གང་༎ འདི་ནི་བདག་ལྟ་མེད་པར་བདག་ཏུ་ལྟ་༎
 vinātmadṛṣṭyā ya ihātmadṛṣṭirvināpi duḥkhena suduḥkhitaśca |	སྡུག་བསྔལ་མེད་པར་ཤིན་ཏུ་སྡུག་བསྔལ་འགྱུར་༎
 sarvārthakartā na ca kārakāṅkṣī yathātmanaḥ svātmahitāni kṛtvā || msa_14|38 ||	རང་ལ་ཕན་བྱས་བདག་ལ་ཇི་ལྟ་བར་༎ དོན་ཀུན་བྱེད་ལ་ལན་ཀྱང་རེ་བ་མེད་༎
 yo muktacittaḥ parayā vimuktyā baddhaśca gāḍhāyatabandhanena |	གང་ཞིག་གྲོལ་བ་མཆོག་གིས་སེམས་གྲོལ་ལ་༎ འཆིང་བ་མི་ཟད་ཡུན་ཡང་རིང་པོར་བཅིངས་༎
 duḥkhasya paryantamapaśyamānaḥ prayujyate caiva karoti caiva || msa_14|39 ||	སྡུག་བསྔལ་མཐར་ཐུག་པ་ནི་མ་མཐོང་ཡང་༎ རབ་ཏུ་སྦྱོར་བ་ཉིད་དང་བྱེད་པ་ཉིད་༎ འཇིག་རྟེན་ཚེ་གཅིག་རང་སྡུག་བཀུར་མི་ནུས་༎
 svaṃ duḥkhamudvoḍhumihāsamartho lokaḥ kutaḥ piṇḍitamanyaduḥkhaṃ |	འཇིག་རྟེན་གནས་པ་སྲིད་དུ་གཞན་སྡུག་བསྔལ་༎ བསྡོམས་པ་སྨོས་ཅི་དགོས་ཏེ་བསམ་དུ་མེད་༎
 janmaikamālokayate[gataṃ] tvacinto viparyayāttasya tu bodhisattvaḥ || msa_14|40 || yatprema yā vatsalatā prayogaḥ satveṣvakhedaśca jinātmajānāṃ |	བྱང་ཆུབ་སེམས་དཔའ་དེ་ལས་བཟློག་པ་ཡིན་༏་། རྒྱལ་སྲས་སེམས་ཅན་རྣམས་ལ་དགའ་བ་དང་༎ བྱམས་པ་གང་ཡིན་སྦྱོར་དང་མི་སྐྱོ་གང་༎
 āścaryametatparamaṃ bhaveṣu na caiva satvātmasamānabhāvāt || msa_14|41 ||	དེ་ནི་སྲིད་པ་དག་ན་ངོ་མཚར་ཆེ་༎ སེམས་ཅན་བདག་དང་མཚུངས་ཕྱིར་དེ་ལྟའང་མིན་༎
 tato 'sau bhāvanāmārge pariśiṣṭāsu bhūmiṣu |	དེ་ནས་དེ་ནི་ལྷག་མ་ཡི་༎ ས་རྣམས་བསྒོམ་པའི་ལམ་འདི་ལ་།
 jñānasya dvividhasyeha bhāvanāyai prayujyate || msa_14|42 ||	།
 nivirkalpaṃ ca tajjñānaṃ buddhadharmaviśodhakaṃ |	རྣམ་པར་མི་རྟོག་ཡེ་ཤེས་དེ་༎ སངས་རྒྱས་ཆོས་ནི་སྦྱོང་བར་བྱེད་༎
 anyadyathāvyavasthānaṃ satvānāṃ paripācakaṃ || msa_14|43 ||	གཞན་ནི་ཇི་བཞིན་རྣམ་འཇོག་པ་༎ སེམས་ཅན་རྣམས་ནི་ཡོངས་སྨིན་བྱེད་༎
 bhāvanāyāśca niryāṇaṃ dvayasaṃkhyeyasamāptitaḥ |	གྲངས་མེད་གཉིས་ནི་རྫོགས་པ་ཡིས་༎ བསྒོམ་པ་ཡི་ནི་ཚར་ཕྱིན་ཏེ་༎ བསྒོམ་པ་ཐ་མ་ཐོབ་ནས་ནི་༎
 paścimāṃ bhāvanāmetya bodhisatvau 'bhiṣiktakaḥ || msa_14|44 ||	བྱང་ཆུབ་སེམས་དཔའ་དབང་བསྐུར་བ་༎
 vajropamaṃ samādhānaṃ vikalpābhedyametya ca |	རྡོ་རྗེ་ལྟ་བུའི་ཏིང་ངེ་འཛིན་༎ རྟོག་པས་མི་ཤིགས་ཐོབ་ནས་ནི་༎
 niṣṭhāśrayaparāvṛttiṃ sarvāvaraṇanirmalāṃ || msa_14|45 ||	གནས་གཞན་གྱུར་པས་མཐར་ཐུག་པ་༎ སྒྲིབ་པ་ཀུན་གྱི་དྲི་མེད་པ་༎ གང་ལ་གནས་ནས་སེམས་ཅན་ཀུན་༎ ཕན་ཕྱིར་རབ་ཏུ་སྒྲུབ་བྱེད་པ་༎
 sarvākārajñatāṃ caiva labhate 'nuttaraṃ padaṃ |	རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཡི་༎ གོ་འཕང་བླ་ན་མེད་པ་འཐོབ་༎ དེ་ལྟར་མཐོང་དཀའི་ཐུབ་པ་རྟག་མཐོང་བ་༎ ཐོས་པ་མཉམ་མེད་ལས་བྱུང་རབ་དང་བའི་༎
 yatrasthaḥ sarvasatvānāṃ hitāya pratipadyate || msa_14|46 || kathaṃ tathā durlabhadarśane munau bhavenmahārthaṃ na hi nityadarśanaṃ | bhṛśaṃ samāpyāyitacetasaḥ sadā prasādavegairasamaśravodbhavaiḥ || msa_14|47 ||	ཤུགས་ཀྱིས་རྟག་པར་ཤིན་ཏུ་སེམས་ཚིམ་ལ་༏་། ཇི་ལྟ་བུར་ན་དོན་ཆེན་འགྱུར་མ་ཡིན་༎
 a[pra]codyamānaḥ satataṃ ca saṃmukhaṃ tathāgatairdharmasu[mu]khe vyavasthitaḥ |	ཆོས་ཀྱི་སྒོ་ལ་རྣམ་པར་གནས་པ་ལ་༎ དེ་བཞིན་གཤེགས་རྟག་མངོན་སུམ་འདོམས་མཛད་ཅིང་༎
 nigṛhya keśeṣviva doṣagahvarāt nikṛṣya bodhau sa balānniveśyate || msa_14|48 ||	ཅོ་ནས་འདྲེན་བཞིན་ཉེས་པའི་ཚང་ཚིང་ནས་༎
 sa sarvalokaṃ suviśuddhadarśanairakalpabodhairabhibhūya sarvathā | mahāndhakāraṃ vidhamayya bhāsate jaganmahāditya ivātyudārataḥ || msa_14|49 ||	མཚན་གྱིས་དྲངས་ཏེ་བྱང་ཆུབ་ལ་དགོད་དོ་༎
 buddhāḥ samyakpraśaṃsāṃ vidadhati satataṃ svārthasamyakprayukte,	སངས་རྒྱས་རྣམས་ནི་རྟག་ཏུ་རང་དོན་ཡང་དག་སྦྱོར་ལ་ལེགས་པར་བསྔགས་པ་དང་༎ ལོག་པར་སྦྱོར་ལ་སྨོད་མཛད་གནས་དང་རྣམ་འབྱེད་ལྷུར་ལེན་མཆོག་གི་སེམས་ཅན་ལ་༎ གང་ཞིག་སྤངས་དང་བསྟེན་པས་དེ་གཤེགས་བསྟན་པ་འདི་ལ་རྣལ་འབྱོར་ཡངས་འགྱུར་བ་༎
 nindāmīrṣyāprayukte sthitivicayapare cāntarāyānukūlān | dharmān sarvaprakārānvidhivadiha jinā darśayantyagrasatve,	བར་ཆད་མཐུན་པའི་ཆོས་ནི་རྣམ་པ་ཐམས་ཅད་རྒྱལ་རྣམས་ཚུལ་བཞིན་འདི་ན་སྟོན་༎
 yān varjyāsevya yoge bhavati vipulatā saugate śāsane 'smim || msa_14|50 ||	དེ་ནི་མཐོང་བ་རབ་དག་མི་རྟོག་བྱང་ཆུབ་ཀྱིས་༎ འཇིག་རྟེན་ཐམས་ཅད་ཟིལ་མནན་མུན་པ་ཆེན་པོ་ཡང་༎ རྣམ་པ་ཀུན་ཏུ་བསལ་ནས་ཉི་མ་ཆེན་པོ་དག་། ཤར་བ་བཞིན་དུ་འགྲོ་བ་རྣམས་ལ་ལམ་མེའོ་༎ 
 iti satataśubhācayaprapūrṇaḥ suvipulametya sa cetasaḥ samādhiṃ |	དེ་ལྟར་རྟག་ཏུ་དགེ་བ་བསགས་པས་རབ་གང་ཞིང་༎
 munisatatamahāvavādalabdho bhavati guṇārṇavapārago 'grasatvaḥ || msa_14|51 ||	ཐུབ་པ་ལས་ནི་རྟག་ཏུ་གདམས་ངག་ཆེ་ཐོབ་པའི་༎ སེམས་དཔའ་མཆོག་ནི་སེམས་ཀྱི་ཏིང་འཛིན་རབ་ཡངས་པ་༎ ཐོབ་ནས་ཡོན་ཏན་རྒྱ་མཚོའི་ཕ་རོལ་འགྲོ་བར་འགྱུར་༎
 mahāyānasūtrālaṃkāre avavādānuśāsanyadhikāraścaturdaśaḥ	ཐེག་པ་ཆེན་པོ་༄༢༡ཨ་༌་༎ མདོ་སྡེའི་རྒྱན་ལས་།
 pañcadaśo 'dhikāraḥ uddānama upāyasahitakarmavibhāge catvāraḥ ślokāḥ	གདམས་ངག་རྗེས་སུ་བསྟན་པའི་ལེའུ་སྟེ་བཅོ་ལྔ་པའོ་། ༎ ། སྔོམ་ནི་།
 adhimukterbahulatā dharmaparyeṣṭideśane |	མོས་པ་མང་བ་ཉིད་དང་ནི་༎
 pratipattistathā samyagavavādānuśāsanaṃ || msa_15|1 ||	ཆོས་ཚོལ་བ་དང་བཤད་པ་དང་༎ དེ་བཞིན་སྒྲུབ་དང་ཡང་དག་པའི་༎
 yathā pratiṣṭhā vanadehiparvatapravāhinīnāṃ pṛthivī samantataḥ |	གདམས་ངག་རྗེས་སུ་བསྟན་པ་ཡིན་༏་། ཇི་ལྟར་ནགས་ཚལ་དང་ནི་ལུས་ཅན་རི་བོ་དང་༎ ཆུ་བོ་རྣམས་ཀྱི་རྟེན་ནི་ཀུན་ནས་ས་ཡིན་པ་༎
 tathaiva dānādiśubhasya sarvato budheṣu karma trividhaṃ nirucyate || msa_15|2 ||	དེ་བཞིན་མཁས་པ་རྣམས་ཀྱི་ལས་རྣམ་གསུམ་པོ་ཡང་༎ ཀུན་ནས་སྦྱིན་པ་ལ་སོགས་དགེ་བའི་ཡིན་པར་བརྗོད་༎
 suduṣkaraiḥ karmabhirudyatātmānāṃ vicitrarūpairbahukalpanirgataiḥ |	ཤིན་ཏུ་དཀའ་བའི་ལས་ནི་ངོ་བོ་སྣ་ཚོགས་པ་༏་། བསྐལ་བ་མང་པོས་ཚར་ཕྱིན་མངོན་བརྩོན་བདག་ཉིད་ཅན་༎
 na kāyavāk cittamayasya karmaṇo jinātmajānāṃ bhavatīha saṃnatiḥ || msa_15|3 ||	རྒྱལ་སྲས་རྣམས་ནི་ལུས་དང་ངག་སེམས་རང་བཞིན་གྱི་༎ ལས་རྣམས་དག་གིས་འདི་ན་ཡིད་འབྱུང་འགྱུར་བ་མེད་༎
 yathā viṣācchastramahāśanād[ne] ripornivārayedātmahitaḥ svamāśrayaṃ |	ཇི་ལྟར་བདག་ལ་ཕན་འདོད་དུག་དང་མཚོན་དང་ནི་༎ གནམ་ལྕགས་ལྕེ་དང་དགྲ་ལས་རང་གི་ལུས་ཟློག་པ་༎
 nihinayānadvividhājjinātmajo nivārayetkarma tathā trayātmakaṃ || msa_15|4 ||	དེ་བཞིན་རྒྱལ་སྲས་ཐེག་པ་དམན་པ་རྣམ་གཉིས་ལས་༎ ལས་རྣམ་གསུམ་གྱི་བདག་ཉིད་ཟློག་པར་བྱེད་པ་ཡིན་༎
 na karmiṇaḥ karma na karmaṇaḥ kriyāṃ sadāvikalpaḥ samudīkṣate tridhā |	རྟག་ཏུ་རྣམ་པར་མི་རྟོག་ལས་ཅན་ལས་མིན་ཞིང་༎ ལས་ཀྱི་བྱ་བ་དང་རྣམ་གསུམ་ལ་མི་ལྟ་སྟེ་༎
 tato 'sya tatkarma viśuddhipāragaṃ bhavatyanantaṃ tadupāyasaṃgrahāt || msa_15|5 ||	དེས་ན་འདི་ནི་དེའི་ཐབས་ཡང་དག་གཟུང་བའི་ཕྱིར་༎ ལས་རྣམས་དག་པ་མཐའ་ཡས་དེ་ཡི་ཕ་རོལ་འགྲོ་༎
 mahāyānasūtrālaṃkāre upāyasahitakarmādhikāraḥ pañcadaśaḥ	ཐེག་པ་ཆེན་པོ་མདོ་སྡེའི་རྒྱན་ལས་།
 ṣoḍaśo 'dhikāraḥ pāramitāprabhedasaṃgrahe uddānaślokaḥ saṃkhyāvibhāge ṣṭ ślokāḥ	ཐབས་དང་ལྡན་པའི་ལས་ཀྱི་ལེའུ་སྟེ་བཅུ་དྲུག་པའོ་།
 sāṃkhyātha tallakṣaṇamānupūrvī niruttirabhyāsaguṇaśca tāsāṃ | prabhedanaṃ saṃgrahaṇaṃ vipakṣo jñeyo guṇo 'nyonyaviniścayaśca || msa_16|1 ||	༎ ། གྲངས་དང་དེ་ཡི་མཚན་ཉིད་གོ་རིམས་དང་༎ ངེས་པའི་ཚིག་དང་ཡོན་ཏན་གོམས་བྱ་དང་༎ དེ་དག་རབ་དབྱེ་བསྡུ་དང་མི་མཐུན་ཕྱོགས་༎ ཡོན་ཏན་ཕན་ཚུན་རྣམ་ངེས་ཡིན་ཞེས་བྱ་༎
 bhogātmabhāvasaṃpatparicārārambhasaṃpadabhyudayaḥ | kleśāvaśagatvamapi ca kṛtyeṣu sadāviparyāsaḥ || msa_16|2 ||	ལོངས་སྤྱོད་དང་ལུས་ཕུན་སུམ་ཚོགས་པ་དང་༎ འཁོར་རྩོམ་ཕུན་སུམ་ཚོགས་པ་མངོན་མཐོ་དང་༎ རྟག་ཏུ་ཉོན་མོངས་དབང་ཉིད་མི་འགྲོ་དང་༎ བྱ་བ་རྣམས་ལ་ཕྱིན་ཅི་མ་ལོག་པའོ་༎
 satvārtheṣu suyuktastyāgānupaghātamarṣaṇaiḥ kurute |	སེམས་ཅན་དོན་ལ་རབ་བརྩོན་པ་༎ གཏོང་དང་མི་གནོད་བཟོད་པས་བྱེད་༎ གནས་དང་གྲོལ་བ་བཞིར་བཅས་པ་༎
 sanidānasthitimuktyā ātmārthaṃ sarvathā carati || msa_16|3 ||	རང་དོན་རྣམ་པ་ཐམས་ཅད་སྤྱོད་༎
 avighātairaviheṭhairviheṭhasaṃmarṣaṇaiḥ kriyākhedaiḥ |	མི་འཕོངས་པ་དང་རྣམ་པར་མི་འཚེ་དང་༎ རྣམ་འཚོ་བཟོད་དང་བྱ་བས་མི་སྐྱོ་དང་༎ དགའ་བྱེད་༄༢༡བ་ལེགས་པར་བརྗོད་པ་དེ་ཡི་ཕྱིར་༎
 āvarjanaiḥ sulapitaiḥ parārtha ātmārtha etasmāt || msa_16|4 ||	གཞན་གྱི་དོན་ནི་རང་གི་དོན་ཡིན་ནོ་༎
 bhogeṣu cānabhiratistīvrā gurutādvaye akhedaśca |	ལོངས་སྤྱོད་མངོན་པར་མི་དགའ་དང་༎ རབ་གུས་གཉིས་ལ་མི་སྐྱ་དང་༎ རྣལ་འབྱོར་རྣམ་པར་མི་རྟོག་པ་༎
 yogaśca nirvikalpaḥ samastamidamuttamaṃ yānaṃ || msa_16|5 ||	ཐེག་ཆེན་མཐའ་དག་འདིར་ཟད་དོ་༎
 viṣayeṣvasaktimārgastadāptivikṣepasaṃyameṣvaparaḥ |	ཡུལ་རྣམས་ལ་ནི་མ་ཆགས་ལམ་། དེ་ཐོབ་རྣམ་ག-ཡེང་སྡོམ་པའི་གཞན་༎
 sattvāvisṛjanavardhana āvaraṇaviśodhaneṣvaparaḥ || msa_16|6 ||	སེམས་ཅན་མི་གཏོང་འཕེལ་བ་དང་༎ སྒྲིབ་པ་རྣམ་པར་སྦྱོང་བའི་གཞན་༎
 śikṣātrayamadhikṛtya ca ṣaṣṭ pāramitā jinaiḥ samākhyātāḥ |	བསླབ་གསུམ་དབང་དུ་མཛད་ནས་ནི་༎ རྒྱལ་བས་ཕ་རོལ་ཕྱིན་པ་དྲུག་། ཡང་དག་བཤད་དེ་དང་པོ་གསུམ་༎
 ādyā tisro dvedhā antyadvayatastisṛṣvekā || msa_16|7 ||	ཐ་མ་གཉིས་ཀྱིས་རྣམ་པ་གཉིས་༎ གཅིག་ནི་གསུམ་ཆར་ལ་ཡང་གཏོགས་༎
 dānaṃ vipakṣahīnaṃ jñānena gataṃ ca nivikalpena |	སྦྱིན་པ་མི་མཐུན་ཕྱོགས་ཉམས་དང་༎ རྣམ་པར་མི་རྟོག་ཡེ་ཤེས་ལྡན་༎
