skt	tib
 svabhāvahetoḥ nānāprabhedadarśanaṃ ca vyāmohanivṛttaye dharmabhedakalpanayāpi svabhāvahetureva prayujyata iti pratipādayitum |	རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་རབ་ཏུ་དབྱེ་བ་སྣ་ཚོགས་བསྟན་པ་ཡང་རྣམ་པར་རྨོངས་པ་ལོག་པའི་ཆེད་དུ་སྟེ་། ཆོས་ཀྱི་བྱེ་བྲག་བརྟགས་པས་ཀྱང་རང་བཞིན་གྱི་གཏན་ཚིགས་ཁོ་ནར་རབ་ཏུ་སྦྱར་བར་བྱའོ་ཞེས་རབ་ཏུ་བསྒྲུབ་པའི་ཆེད་དུའོ་༎
 svabhāvahetorvaidharmyavatprayoganirūpaṇam svabhāvahetorvaidharmyavān prayogo yathā - yadyadānantarānavasthāyi na bhavati na tattadā vinaśvararūpaṃ,	རང་བཞིན་གྱི་གཏན་ཚིགས་ལ་ཆོས་མི་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་ནི་དཔེར་ན་གང་དང་གང་དེ་མ་ཐག་ཏུ་མི་གནས་པར་མི་འགྱུར་བ་དེ་དང་དེ་འཇིག་པའི་ངང་ཅན་གྱི་རང་གི་ངོ་བོ་མ་ཡིན་ཏེ་།
 yathākāśam |	ནམ་མཁའ་བཞིན་།
 vinaśvararūpaṃ ca rūpādikamudayakāle |	གཟུགས་ལ་སོགས་པ་སྐྱེས་པའི་དུས་ན་ཡང་འཇིག་པའི་ངང་ཅན་ནོ་༎
 vyatirekaprayoge sādhanābhāvena sādhyābhāvasya vyāptatvāt sādhyābhāvaḥ sādhanābhāve niyato bhavatīti boddhavyam |	ལྡོག་པའི་སྦྱོར་བ་ལ་སྒྲུབ་པར་བྱེད་པ་མེད་པས་བསྒྲུབ་པར་བྱ་བ་མེད་པ་ལ་ཁྱབ་པ་མེད་པ་ཉིད་ཀྱི་ཕྱིར་སྒྲུབ་པར་བྱེད་པ་ཡོད་ན་ངེས་པར་འགྱུར་རོ་ཞེས་རྟོགས་པར་བྱའོ་༎
 tathāparo 'pi vaidharmyavān prayogaḥ - yatra kṣaṇikatvaṃ nāsti tatra sattvamapi nāsti,	དེ་བཞིན་དུ་ཆོས་མི་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་གཞན་ཡང་སྟེ་། གང་དང་གང་ན་སྐད་ཅིག་མ་ཉིད་མེད་པ་དེ་དང་དེ་ན་ཡོད་པ་ཉིད་ཀྱང་སྟེ་།
 yathā gaganāravinde | saṃśca śabdaḥ |	ནམ་མཁའི་པདམ་ལ་བཞིན་སྒྲ་ཡོད་པའོ་༎
 tathā yatrānityatvaṃ nivṛttaṃ tatrotpattimattvamapi,	དེ་བཞིན་དུ་གང་ནའང་མི་རྟག་པ་ཉིད་ལོག་པ་དེ་ན་སྐྱེ་བ་དང་ལྡན་པ་ཉིད་ཀྱང་སྟེ་། 
 yathā kūrmaromṇi |	རུས་སྦལ་གྱི་སྤུ་ལ་བཞིན་།
 utpattimāṃśca śabdaḥ |	སྒྲ་ནི་སྐྱེ་བ་དང་ལྡན་པ་ལ་ཡང་ངོ་༎
 yatrānityatvaṃ nivṛttaṃ tatra kṛtakamapi,	གང་དུ་མི་རྟག་པ་ཉིད་ལོག་པ་དེར་བྱས་པ་ཉིད་ཀྱང་སྟེ་།
 yathā śaśaśriṅge |	རི་བོང་གི་རབ༹་བཞིན་༎
 kṛtakaśca śabdaḥ |	སྒྲ་ནི་བྱས་པ་ཡིན་ནོ་༎
 yatra kṛtakatvaṃ nāsti tatra pratyayabhedabheditvamapi nāsti, yathā gagane |	གང་དུ་བྱས་པ་ཉིད་མེད་པ་དེར་རྐྱེན་གྱི་བྱེ་བྲག་གིས་ཐ་དད་པ་ཉིད་ཀྱང་མེད་དེ་། ནམ་མཁའ་ལ་བཞིན་།
 pratyayabhedabhedī ca śabda iti ||	སྒྲ་ནི་རྐྱེན་གྱི་བྱེ་བྲག་གིས་ཐ་དད་པ་ཡང་ངོ་ཞེས་པའོ་༎
 kāryahetoḥ sādharmyavadvaidharmyavatprayoganirūpaṇam kāryahetoḥ sādharmyavān prayogo yathā - yatra yatra dhūmastatra tatrāgniḥ,	འབྲས་བུའི་གཏན་༄༣༥༣ཨ་༌་༎ ཚིགས་ཀྱི་ཆོས་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་ནི་དཔེར་ན་གང་དང་གང་ན་དུ་བ་ཡོད་པ་དེ་དང་དེ་ན་མེ་སྟེ་།
 yathā mahānase, dhūmaścātra |	ཚང་བང་བཞིན་འདི་ན་ཡང་དུ་བའོ་༎
 kāryaheturapi pratyakṣānupalambhābhyāṃ siddha eva kāryakāraṇabhāve sati kāraṇe sādhye prayoktavyaḥ |	འབྲས་བུའི་གཏན་ཚིགས་ཀྱང་མངོན་སུམ་དང་མི་དམིགས་པ་དག་གིས་རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་གྲུབ་པ་ཡོད་ན་། རྒྱུ་བསྒྲུབ་པར་བྱ་བ་ལ་རབ་ཏུ་སྦྱར་བར་བྱའོ་༎
 vaidharmyaprayogo yathā asatyagnau na bhavatyeva dhūmaḥ yathā - mahāhrade | asti ceha dhūma iti | anupalabdhessādharmyavad prayogaḥ	ཆོས་མི་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་ནི་དཔེར་ན་། མེ་མེད་ན་དུ་བར་མི་འགྱུར་ཏེ་ཆུ་ཀླུང་ཆེན་པོ་བཞིན་འདི་ན་དུ་བ་ཡོད་དོ་ཞེས་པའོ་༎ 
 anupalabdheḥ sādharmyavan prayogo 'vayavinirākaraṇāya yathā - yadyatropalabdhilakṣaṇaprāptaṃ sannopalabhyate tattatrāsadvyavahārayogyam,	མི་དམིགས་པའི་ཆོས་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་ནི་ཡན་ལག་ཅན་དགག་པའི་ཆེད་པའོ་༎ དུ་དཔེར་ན་། གང་གང་ན་དམིགས་པའི་མཚན་ཉིད་དུ་འགྱུར་བར་ཡོད་པ་མ་དམིགས་པ་དེ་དང་དེ་ན་ཡོད་པ་མ་ཡིན་པའི་ཐ་སྙད་དུ་བྱར་རུང་སྟེ་།
 yathā naraśirasi śṛṅgam | nopalabhyate cātropalabdhilakṣaṇaprāptaḥ parābhimato 'vayavī ghaṭaśabdavācyeṣu kapāleṣu | vaidharmyavatprayoganirūpaṇam	མིའི་མགོ་ལ་རབ༹་བཞིན་བུམ་པའི་སྒྲའི་བརྗོད་པར་བྱ་བའི་སྣོད་རྣམས་ལ་ཕ་རོལ་གྱིས་མངོན་པར་འདོད་པ་ན་། 
 anupalabdhervaidharmyavān prayogo yathā - yatsadupalabdhilakṣaṇaprāptaṃ tadupalabhyata eva,	ལག་ཅན་ཡང་འདིར་དམིགས་པའི་མཚན་ཉིད་དུ་གྱུར་པ་མ་དམིགས་སོ་༎ མི་དམིགས་པའི་ཆོས་མི་མཐུན་པ་དང་ལྡན་པའི་སྦྱོར་བ་ནི་དཔེར་ན་། གང་དམིགས་པའི་མཚན་ཉིད་དུ་གྱུར་པར་ཡོད་པ་དེ་དམིགས་པ་ཁོ་ན་སྟེ་།
 yathā nīlādiviśeṣaḥ | neha upalabdhilakṣaṇaprāptasya sata upalabdhirghaṭasyeti |	སྔོན་པོ་ལ་སོགས་པའི་ཁྱད་པར་མངོན་སུམ་ཉིད་དུ་མངོན་པར་འདོད་བཞིན་ཕྱོགས་ཀྱི་ཁྱད་པར་འདི་ན་དམིགས་པའི་མཚན་ཉིད་དུ་གྱུར་པར་ཡོད་པའི་བུམ་པ་དམིགས་པ་མེད་དོ་ཞེས་པའོ་༎
 sādhyasādhanayorvyāptiḥ sarvatra sādharmyavati sādhanavākye sādhyena sādhanaṃ vyāptam |	ཐམས་ཅད་དུ་ཆོས་མཐུན་པ་དང་ལྡན་པའི་སྒྲུབ་བྱེད་ཀྱི་ངག་ལ་སྒྲུབ་བྱེད་ལ་ཁྱབ་པར་བྱ་ཞིང་། 
 baidharmyavati [punaḥ] sādhanavākye sādhanābhāvena sādhyābhāvo vyāpta iti pratipattavyam |	ཆོས་དང་མི་མཐུན་པ་དང་ལྡན་པའི་སྒྲུབ་བྱེད་ཀྱི་ངག་ལ་ནི་སྒྲུབ་པར་བྱེད་པ་མེད་པས་བསྒྲུབ་བྱ་མེད་པ་ལ་ཁྱབ་པའོ་ཞེས་ཞིང་། རྟོགས་པར་བྱའོ་༎ 
 sādhanasya ca sādhye niyatatvakathanaṃ sādhyābhāvasya sādhanābhāve niyatatvakathanaṃ nāma vyāptirabhidhīyate |	སྒྲུབ་པར་བྱེད་པ་ནི་བསྒྲུབ་པར་བྱ་བ་ལ་ངེས་པ་ཉིད་དུ་བརྗོད་པ་དང་བསྒྲུབ་པར་བྱ་བ་མེད་པ་ནི་སྒྲུབ་པར་བྱེད་པ་མེད་པ་ལ་ངེས་པར་འཆད་པ་ཞེས་བྱ་བ་ནི་ཁྱབ་པ་ཞེས་མངོན་པར་རྗོད་པར་བྱེད་པའོ་༎
 tataḥ pramāṇena vyāptisiddhau satyāṃ nedaṃ kvāpi śaṅkanīyaṃ sādhanaṃ ca syāta, sādhyaṃ ca tatra dharmiṇi na syāditi |	དེའི་ཕྱིར་ཚད་མས་ཁྱབ་པ་གྲུབ་པ་ཡོད་ན་འདི་ནི་གང་དུ་ཡང་སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཅན་དེར་བསྒྲུབ་པར་བྱ་བར་མི་འགྱུར་རོ་ཞེས་པའི་དགོས་པ་མེད་དོ་༎
 parāṅgīkṛteśvarasādhakānumānasya nirasanam yatra pramāṇena sarvopasaṃhāravatī vyāptireva na siddhā, tatra śaṅkāprasaro 'nivāryaḥ |	གང་དུ་ཚད་མས་ཐམས་ཅད་ཉེ་བར་བསྡུས་པ་དང་ལྡན་པའི་ཁྱབ་པ་མ་གྲུབ་པ་དེར་ནི་དགོས་པ་འཇུག་པ་མི་བཟློག་ཏེ་།
 yatheśvarasiddhau kāryatvānumāne |	དཔེར་ན་དབང་ཕྱུག་བསྒྲུབ་པ་ན་འབྲས་བུ་ཉིད་ཀྱི་སྒྲུབ་པར་བྱེད་པ་བཞིན་ཏེ་།
 tathā hi teṣāṃ sādhanopanyāsaḥ |	དེ་ལྟར་ན་དེ་རྣམས་ཀྱི་སྒྲུབ་བྱེད་ཉེ་བར་དགོད་པ་།
 ihānyaḥ sarvajño bhagavān bhavatu vā mā bhūt,	འདིར་ཐམས་ཅད་༄༣༥༣བ་མཁྱེན་པ་གཞན་བཅོམ་ལྡན་འདས་ཡོད་དམ་མེད་ཀྱང་བླ་སྟེ་།
 īśvaraḥ punassarvajñaḥ śakyate sādhayitum |	སླར་ཡང་དབང་ཕྱུག་ཐམས་ཅད་མཁྱེན་པ་ནི་བསྒྲུབ་པར་ནུས་སོ་༎
 tathā hi, loke trayaḥ khalu bhāvāḥ kecinniścitakartṛkāḥ,	དེ་ལྟར་ནི་འཁོར་བ་ན་དངོས་པོ་འགའ་ཞིག་རྣམས་བྱེད་པ་པོ་ངེས་པ་ཡོད་དེ་།
 yathā ghaṭādayaḥ |	བུམ་པ་ལ་སོགས་པ་རྣམས་བཞིན་།
 kecinniścitakartṛnivṛttayaḥ,	འགའ་ཞིག་རྣམས་བྱེད་པ་པོ་ངེས་པ་མེད་པ་སྟེ་།
 yathā vyomādayaḥ |	ནམ་མཁའ་ལ་སོགས་པ་བཞིན་།
 anye punaḥ sandigdhakartṛkāḥ, yathā kṣityādayaḥ |	སླར་ཡང་གཞན་བྱེད་པ་པོ་ལ་ཐེ་ཚོམ་ཟ་བ་རྣམས་ཏེ་ས་ལ་སོགས་པ་ལྟ་བུའོ་༎
 na punaretebhyo 'nyaḥ prakāro 'sti |	འདི་རྣམས་ལས་རྣམ་པ་གཞན་ཡོད་པ་མ་ཡིན་ནོ་༎
 tatra ye dṛśyamānotpattayo vanaspatyādayo ye ca cirotpannā viśvambharādayaḥ te sarve sandigdhakartṛtvena vyavatiṣṭhamānā buddhimatkartṛkāḥ kāryatvāt,	དེ་ལ་གང་མཐོང་བཞིན་པར་སྐྱེ་བ་ལྗོན་ཤིང་ལ་སོགས་པ་རྣམས་དང་། གང་ཡང་སྐྱེས་ནས་རིང་དུ་ལོན་པ་ས་གཞི་ལ་སོགས་པ་སྟེ་། བྱེད་པ་པོ་ལ་ཐེ་ཚོམ་ཟ་བ་ཉིད་དུ་རྣམ་པར་གནས་པ་དེ་རྣམས་ཐམས་ཅད་ནི་བློ་དང་ལྡན་པའི་བྱེད་པ་པོ་སྔོན་མ་ཅན་རྣམས་ཏེ་། 
 ghaṭādivat |	འབྲས་བུ་ཉིད་ཀྱི་ཕྱིར་བུམ་པ་ལ་སོགས་པ་བཞིན་།
 nāyamasiddho hetuḥ,	གཏན་ཚིགས་འདི་མ་གྲུབ་པ་མ་ཡིན་ཏེ་།
 kāryatvasya sarvoṣāṃ pramāṇasiddhatvāt |	འབྲས་བུ་ཉིད་ནི་ཐམས་ཅད་ཀྱི་ཚད་མས་གྲུབ་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 nāpi viruddhaḥ,	འགལ་བ་ཡང་མ་ཡིན་ཏེ་མཐུན་པ་ལ་ཡོད་པའི་ཕྱིར་རོ་༎
 sapakṣe bhāvāt | na cānaikāntaḥ, sādhyaviparyaye bādhakapramāṇasadbhāvāt |	མ་ངེས་པ་ཡང་མ་ཡིན་ཏེ་བསྒྲུབ་པར་བྱ་བ་ལས་བཟློག་པ་ལ་གནོད་པ་ཅན་གྱི་ཚད་མ་ཡོད་པའི་ཕྱིར་རོ་༎
 tathāhi - kārya tāvat buddhimataḥ kumbhakārādupajāyamānaṃ bhūyodarśanasahāyena mānasa pratyakṣeṇopalabdham |	དེ་ལྟར་ནི་འབྲས་བུ་རེ་ཞིག་བློ་དང་ལྡན་པའི་རྫ་མཁན་ལས་ཉེ་བར་སྐྱེ་བར་མང་དུ་མཐོང་བའི་རྒྱུ་ཅན་གྱི་ཡིད་དང་མངོན་སུམ་གྱིས་དམིགས་ཤིང་། དེ་གལ་ཏེ་བློ་མེད་པར་ཡང་འགྱུར་ན་།
 tadyadi buddhimantareṇāpi syāt tadānīṃ buddhimataḥ sakāśātkadācidapi nopajāyeta | kāraṇābhāve kāryasya sakṛdapyutpādāyogāt |	ད་ནི་བློ་དང་ལྡན་པའི་སྐབས་ལས་ནམ་གྱི་ཚེ་ཡང་སྐྱེ་བར་མི་འགྱུར་ཞིང་རྒྱུ་མ་ཡིན་པ་ལས་ལན་ཅིག་ཀྱང་འབྲས་བུ་སྐྱེ་བར་མི་རིགས་པའི་ཕྱིར་རོ་༎
 tasmānnedaṃ kvāpi śaṅkanīyaṃ kāryaṃ ca syāt na buddhimaddhetukamiti |	དེའི་ཕྱིར་ནམ་གྱི་ཚེ་ཡང་འབྲས་བུར་ཡང་འགྱུར་ཞིང་བློ་དང་ལྡན་པའི་རྒྱུ་ཅན་དུ་མི་འགྱུར་རོ་ཞེས་པ་འདི་དགོས་པར་མི་བྱའོ་ཞེའོ་༎
 atredamabhidhīte - sādhanaṃ khalu sarvatra sādhyasādhanayoḥ sarvopasaṃhareṇa pramāṇena vyāptau siddhāyāṃ sādhyaṃ gamayediti sarvavādisammatam	འདིར་འདི་སྐད་བརྗོད་པར་བྱ་སྟེ་། སྒྲུབ་པར་བྱེད་པ་ནི་ངེས་པ་ཐམས་ཅད་དུ་བསྒྲུབ་པར་བྱ་བ་དང་སྒྲུབ་པར་བྱེད་པ་གང་ཟག་གི་ཁྱབ་པར་ཐམས་ཅད་ཉེ་བར་སྡུད་པའི་ཚད་མས་གྲུབ་ན་བསྒྲུབ་པར་བྱ་བ་གོ་བར་བྱེད་དོ་ཞེས་པ་རྒོལ་བ་ཐམས་ཅད་ཀྱིས་འདོད་པ་ཡིན་ཞིང་། 
 tatra yadi dṛsyaśarīraviśiṣṭena buddhimatā vyāptirgṛhyate tadā tathābhūtasādhyamantareṇāpi jāyamāne tṛṇādau kāryatvasya darśanāt prameyatvādivat sādhāraṇānaikāntiko 'yaṃ hetuḥ |	འདིར་གལ་ཏེ་སྣང་རུང་གི་ལུས་ཁྱད་པར་བློ་དང་ལྡན་པས་ཁྱབ་པར་གཟུང་བར་བྱ་ན་ནི་དེའི་ཚེ་དེ་ལྟར་གྱུར་བའི་བསྒྲུབ་པར་བྱ་བ་མེད་པར་ཡང་སྐྱེ་བཞིན་པ་རཙབ༹་ལ་སོགས་པ་ལ་འབྲས་བུ་ཉིད་མཐོང་བའི་ཕྱིར་གཞལ་བྱ་ཉིད་ལ་སོགས་པ་ལྟར་གཏན་ཚིགས་འདི་ཐུན་མོང་༄༣༥༤ཨ་༌་༎ གི་མ་ངེས་པའོ་༎
 tṛṇādayaḥ pakṣīkṛtā ityapi na vaktavyam |	རཙབ༹་ལ་སོགས་པ་རྣམས་ཕྱོགས་སུ་བྱས་པའོ་ཞེས་ཀྱང་སྨྲ་བར་མི་བྱའོ་༎
 na hi vyabhicāraviṣaya eva pakṣo bhavitumarhati-	འཁྲུལ་བའི་ཡུལ་ཁོ་ན་ཕྱོགས་སུ་འགྱུར་བར་འོས་པ་མ་ཡིན་ཏེ་།
 'sandigdhe hetuvacanāt vyasto hetoranāśraya' iti nyāyāt |	ཐེ་ཚོམ་ཟ་ལ་རྟགས་བརྗོད་ཕྱིར་༎ བསལ་བ་གཏན་ཚིགས་བརྟེན་མ་ཡིན་༎ ཞེས་པའི་རིགས་པ་ལས་སོ་༎ ཅི་སྟེ་སྐྱེད་པར་མི་ནུས་པ་ན་ཡང་།
 athāśakyārohaṇe 'pi parvate dahanamantareṇa ca dhūmadarśanāt, evaṃ dhūme 'pi vyabhicāro vaktuṃ sulabha eva? tanna |	ལ་ལ་མེ་མེད་པར་ཡང་དུ་བ་མཐོང་བའི་ཕྱིར་ཏེ་དེ་ལྟར་དུ་བ་ཡང་འཁྲུལ་པར་སྨྲ་བར་བླ་བ་ཉིད་དོ་ཞེ་ན་། དེ་མ་ཡིན་ཏེ་།
 aśakyārohaṇatvena parvate dahanasya draṣṭumaśakyatvāt yuktaṃ tatra sandigdhaviṣayatvam |	བསྐྱེད་པར་མི་ནུས་པ་ཉིད་དུ་ལ་ལ་མེ་ལྟ་བར་མི་ནུས་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎ དེ་ལ་ནི་ཐེ་ཚོམ་གྱི་ཡུལ་ཉིད་རིགས་སོ་༎
 prastute tu dṛśyaśarīraviśiṣṭena buddhimatā vyāptau gṛhyamāṇāyāṃ dṛśyānupalambhena buddhimato bādho bhavatīti yuktam |	སྐབས་སུ་བབ་པ་ལ་ནི་བལྟར་རུང་བའི་ཆོས་ཁྱད་པར་བ་བློ་དང་ལྡན་པས་ཁྱབ་པར་གཟུང་བྱར་བྱ་ན་ནི་སྣང་རུང་མི་དམིགས་པས་བློ་དང་ལྡན་པ་ལ་གནོད་པར་འགྱུར་ཞེས་པའོ་༎
 atha dṛśyaśarīreṇa buddhimanmātreṇa vā vyāptiravagamyate tadā adṛśyasya buddhimanmātrasya vā sādhyasya dṛśyānupalambhena vyatirekāsiddheḥ sandigdhavipakṣavyāvṛttiko 'yaṃ hetuḥ |	འོན་ཏེ་བལྟར་མི་རུང་བའི་ལུས་བློ་དང་ལྡན་པ་ཙམ་གྱིས་ཁྱབ་པ་རྟོགས་པར་བྱ་ན་། དེའི་ཚེ་བལྟར་མི་རུང་བ་བློ་དང་ལྡན་པ་ཙམ་གྱིས་བསྒྲུབ་པར་བྱ་བའི་སྣང་རུང་མི་དམིགས་པས་ལྡོག་པ་མ་གྲུབ་སྟེ་། གཏན་ཚིགས་འདི་ནི་མི་མཐུན་ཕྱོགས་ལས་ལྡོག་པ་ལ་ཐེ་ཚོམ་ཟ་བའོ་༎
 sādhyābhāvaprayuktasya sādhānābhāvasya [kāśadāva] siddhatvena vyāpterabhāvāt tathā coktam jñānaśrīmitrapādaiḥ | kāryatvasya vipakṣavṛttihataye sambhāvyate 'tīndriyaḥ |	བསྒྲུབ་པར་བྱ་བ་དང་ལྡན་པ་མེད་པའི་སྒྲུབ་པར་བྱེད་པ་མེད་པ་མ་གྲུབ་པ་ཉིད་ཀྱིས་ན་ཁྱབ་པ་མེད་པའི་ཕྱིར་རོ་༎ དེ་སྐད་དུ་ཡང་གསུངས་པ་༎ འབྲས་བུ་ཉིད་ནི་མི་མཐུན་ཕྱོགས་ལ་འཇུག་པ་བསལ་བའི་ཆེད་དུ་དབང་པོ་ལས་འདས་པ་བྱེད་པ་པོ་ཡང་དག་པར་འབྱུང་བའོ་ཞེ་ན་།
 kartā cedvayatirekasiddhividhurā vyāptiḥ kathaṃ sidhyati ||	ལྡོག་པ་གྲུབ་པ་མ་ཚང་བའི་ཁྱབ་པ་ཇི་ལྟར་གྲུབ་།
 dṛśyo 'tha vyatirekasiddhimanasā kartā samāśrīyate |	ཅི་སྟེ་ལྡོག་པ་འགྲུབ་པའི་ཡིད་ཀྱིས་བལྟར་མི་རུང་བའི་བྱེད་པ་པོ་བརྟེན་པར་བྱ་བ་ཡིན་ནོ་། 
 tattyogo 'pi tadā tṛṇādikamiti vyaktaṃ vipakṣekṣaṇam || trilocanābhyupagatasya vahnidhūmayoḥ svābhāvavika sambandhavādasya nirasanam	དེ་དང་ལྡན་པ་ལ་ཡང་དེའི་རཙབ༹་ལ་སོགས་པའི་ཞེས་པ་བསལ་བར་མི་མཐུན་ཕྱོགས་ནོ་། ལ་མཐོང་བའོ་༎ 
 yacca trilocanenoktam-	གང་ཡང་མིག་གསུམ་པས་བརྗོད་པ་།
 'yathā svābhāvikaḥ sambandho dhūmādīnāṃ vahnayādibhissaha tathā kāryatvasya buddhimatā sārdham, tadupādheranupalabhyamānatvāt,	ཇི་ལྟར་བུ་བ་ལ་སོགས་པ་རྣམས་མེ་ལ་སོགས་པ་རྣམས་དང་། ལྷན་ཅིག་རང་བཞིན་པའི་འབྲེལ་བ་དེ་ལྟར་འབྲས་བུ་ཉིད་བློ་དང་ལྡན་པ་དང་ལྷན་ཅིག་སྟེ་། དེའི་རྫས་དམིགས་པར་བྱ་བ་མ་ཡིན་པ་ཉིད་ཀྱི་ཕྱིར་ན་།
 kvacidvyabhicārasyādarśanāt' iti |	གང་དུ་ཡང་འཁྲུལ་བ་མ་མཐོང་བའི་ཕྱིར་རོ་ཞེའོ་༎
 tanna yuktam | yato 'rthāntaraṃ kiñcidapekṣaṇīyamupādhiśabdenābhidhīyate |	དེ་མི་རིགས་ཏེ་གང་གི་ཕྱིར་དོན་གཞན་ལ་ལྟོས་པར་བྱ་བ་ཅུང་ཟད་ཅིག་རྫས་ཀྱི་སྒྲས་བརྗོད་ན་། 
 na cārthāntaramavaśyaṃ dṛśyaṃ syāt |	དོན་གཞན་པ་ཡང་བལྟར་རུང་བར་གདོན་མི་ཟ་བར་འགྱུར་བ་མ་ཡིན་ཞིང་།
 adṛśyamapi deśakālasvabhāvaviprakṛsṭam sambhāvyate |	བལྟར་༄༣༥༤བ་མི་རུང་བ་ནི་ཡུལ་དང་དུས་དང་རང་བཞིན་བསྐལ་བར་ཡང་དག་པར་འབྱུང་ངོ་༎
 ato dhūmasya dahanena saha sambandhe bhaviṣyatyupādhiḥ |	དེའི་ཕྱིར་དུ་བ་མེ་དང་ལྷན་ཅིག་འབྲེལ་བར་འགྱུར་བར་རྫས་ཉེ་བར་དམིགས་པ་ཡང་མ་ཡིན་ནོ་ཞེས་པས་། 
 na copalabhyata iti kathamadarśanamātreṇa nāstyevetyucyate |	མ་མཐོང་བ་ཙམ་གྱིས་མེད་པ་ཁོ་ནའོ་ཞེས་བརྗོད་པར་བྱ་བ་ཇི་ལྟར་ནོ་ཞེས་པས་། ཡིན་། 
 yadapyuktaṃ vyabhicārasyādarśanāditi sādhanaṃ, tadapi sandigdhāsiddham |	གང་ཡང་འཁྲུལ་བ་མ་མཐོང་བའི་ཕྱིར་ཞེས་བརྗོད་པའི་སྒྲུབ་བྱེད་དེ་ཡང་ཐེ་ཚོམ་ཟ་བའི་མ་གྲུབ་པ་སྟེ་།
 pratyayāntaravaikalyenāhatya vyabhicārasyādarśane 'pi sarvatra niṣeddhumaśakyatvāt |	རྐྱེན་གཞན་མ་ཚང་བས་དེའི་འཁྲུལ་བ་མ་མཐོང་ན་ཡང་ཐམས་ཅད་དུ་དགག་པར་མི་ནུས་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 na caitāvatā prāmaṇikalokayātrātikramaḥ |	འདི་ཙམ་གྱིས་ཚད་མ་ཅན་གྱི་འཇིག་རྟེན་གྱི་ལུགས་ལས་འདས་པ་ཡང་མ་ཡིན་ཏེ་།
 prāmāṇikaireva sādhakabādhakapramāṇābhāve saṃśayasya vihitatvāt |	ཚད་མ་པ་རྣམས་ཁོ་ནས་སྒྲུབ་བྱེད་དང་གནོད་བྱེད་ཀྱི་ཚད་མ་མེད་པ་ན་ཐེ་ཚོམ་བྱེད་པའི་ཕྱིར་རོ་༎ 
 na ca caivaṃ saṃśayena sarvatrapravṛttiprasaṅgaḥ,	དེ་ལྟར་ཐེ་ཚོམ་ཟ་བས་ན་ཐམས་ཅད་ལ་མི་འཇུག་པར་ཐལ་བ་ལ་ཡང་མ་ཡིན་ཏེ་།
 pramāṇādarthasandehācca pravṛtterupapatteḥ |	ཚད་མ་ལས་དང་དོན་ལ་ཐེ་ཚོམ་ཟ་བ་ལས་ཀྱང་རབ་ཏུ་འཇུག་པ་ཉེ་བར་འཐད་པའི་ཕྱིར་རོ་༎ 
 yadapyuktam - 'yathānyatvāviśeṣe 'pi bauddhānāṃ kiñcideva vastu kāryaṃ syāt, kiñcideva kāraṇaṃ, na sarva,	གང་ཡང་བརྗོད་པ་ཇི་ལྟར་གཞན་ཉིད་དུ་ཁྱད་པར་མེད་ན་ཡང་སངས་རྒྱས་པ་རྣམས་ཀྱི་དངོས་པོ་འགའ་ཞིག་ནི་འབྲས་བུར་འགྱུར་ཞིང་འགའ་ཞིག་ཁོ་ན་ནི་རྒྱུར་ཏེ་།
 tathā mamāpyanyatvāviśeṣe 'pi kiñcideva dhūmādikaṃ vastu svābhāvika sambandhena sambaddhaṃ na sarvam' iti |	ཐམས་ཅད་མ་ཡིན་པ་དེ་ལྟར་ཁོ་བོའི་ཡང་གཞན་ཉིད་དུ་ཁྱད་པར་མེད་ན་ཡང་དུ་བ་ལ་སོགས་པའི་དངོས་པོ་འགའ་ཞིག་ཁོ་ན་རང་བཞིན་པའི་འབྲེལ་བས་འབྲེལ་ལ་ཐམས་ཅད་མ་ཡིན་ནོ་ཞེའོ་༎ 
 tanna yuktam |	དེ་མི་རིགས་ཏེ་།
 yathā dhūmākhyaṃ vastu dahanāyattamiti pramāṇasiddhiṃ tathā kiṃ svābhāvikasambandho 'pi pramāṇasiddhaḥ, yenaivamucyate? kiñca svābhāvikasambandha iti ko 'rthaḥ?	ཇི་ལྟར་དུ་བ་ཞེས་པའི་དངོས་པོ་མེ་ལ་རག་ལུས་པ་ཞེས་པར་ཚད་མས་གྲུབ་པ་དེ་ལྟར་གང་གིས་འདི་སྐད་བརྗོད་པར་བྱ་བ་རང་བཞིན་པའི་འབྲེལ་བ་ཡང་ཅི་ཚད་མས་གྲུབ་བམ་། གཞན་ཡང་རང་བཞིན་པའི་འབྲེལ་བ་ཞེས་པའི་དོན་ཅི་ཞིག་། 
 kiṃ svato bhūtaḥ,	ཅི་རང་ལས་གྱུར་པའམ་།
