yaTA vRzwimAn ayam meGaH gamBIra Dvana tvAt iti	dper na sprin 'di char ltar bcas pa yin te / 'brug sgra zab mi dang ldan pa'i phyir ro zhes bya ba la /	77.04466870248574
gamBIra DvanavataH pi meGasya vRzwi viGAta saMBavAt	sgra zab mo dang ldan pa'i sprin las char mi 'byung ba srid pa'i phyir ro // dper na stong du char bab pa yin te / gtsang po rgyas pa mthong ba'i phyir ro zhes bya ba la /	72.44340298219761
yaTA upari vRzwaH devaH nadI pUra darSanAt banDa BaFga AdinA api nadI pUrasya darSaNAt	gtsang po 'gags pa las kyang chu bo rgyas par mthong ba'i phyir ro // de bzhin du 'bras 'di dag ni chos pa yin te /	69.15008375254878
yaTA pakvAH ete taNxulAH eka sTAlI antargata tvAt dRzwa taNxula vat	phru ba gcig gi nang na yod pa'i phyir mthong ba'i 'bras bzhin no //	66.17442523720342
pakvAni etAni PalAni eka SAKa prabanDAt	'bras bu 'di dag ni smin pa yin te /	72.25943342844646
upayukta Pala vat atra BUyas darSane pi sADya sADanayoH vyaBicAra saMBavaH eva yaTA yat pArTivam tat sarvam loha leKyam dRzwam	yal ga gcig las skyes pa'i phyir zos pa'i 'bras bu bzhin no zhes bya ba la 'dir phal cher de ltar mthong ba yang bsgrub par bya ba dang / sgrub par byed pa dag la ni slu ba yod pa kho na'o // dper na gang sa las skyes pa de dag thams cad ni / lcags kyis gcod par mthong ste / dper na shing la sogs pa bzhin no zhes bya ba la rdo rje yangs las skyes pa yin no // gang srog chags yin pa de dag thams cad ni mgrin pa dang bcas pa yin te /	57.718198021378896
yaTA kAzWa Adi vajram api pArTivam yaH prANI sa sarvaH sagrIvaH	dper na rnga mo la sogs pa bzhin no // bstan bya ba la /	62.6059508925491
yaTA karaBa AdiH kulIraH pi prANI	ku li ra yang srog chags yin no //	65.57482548320993
yaTA yat dravat dravyam Ardra kRt tat dRzwam yaTA udakam	dper na gang @321b zhu ba'i rdzas de ni rlan gyis byas par mthong ste / dper na chu bzhin no zhes bya ba la /	79.15290432332483
pAradam api dravat dravyam iti	rngul chu yang zhu ba'i rdzas yin no //	74.55832888529851
evam anye pi anumAna ABAsAH drazwavyAH iti	de bzhin du gzhan dag kyang rjes su dpag pa ltar snang ba yin par blta bar bya'o //	91.9952006500767
hetu tattva upadeSaH samAptaH	gtan tshigs kyi de kho na nyid bstan pa / mkhas pa chen po dze t'a ri'i zhal snga nas mdzad pa rdzogs so /	76.20053321220638
		76.20053321220638

